#{"t_start": 1693829462.7009802, "env_id": null}
r,l,t
-1512463.5,1581,102.112677
-1910314.1,1754,114.185882
-194234.11,302,124.890975
-193937.23,302,136.802925
-194631.02,293,147.752837
-194698.3,293,159.763883
