Time,Steer.Ang,Steer.Vel,Steer.Acc,carx,cary,caryaw,carv,alHori,Roll
0.0,0.0,0.0,0.0,2.197600431196119,-8.052502549105277,-1.10174251936926e-09,13.88888888888889,0.009770507566955147,4.450144238538579e-06
0.01,0.00041809666069960686,0.09416378794010248,13.5507787179073,2.336472981817662,-8.052502009835013,-7.738595411202737e-08,13.886032896550041,0.009853026704823374,5.33027809034428e-06
0.02,0.0018600870068440232,0.18119389483717735,8.835478458913796,2.4753190122824726,-8.052500493732428,-2.566480912939514e-07,13.883455693056044,0.00929917645317207,7.750089434245681e-06
0.03,0.004160665775684496,0.2674339023379794,7.844751047770402,2.6141399233551086,-8.052498034174286,-5.258053608788264e-07,13.880985427262312,0.008497639794232504,1.1604649160806979e-05
0.04,0.00722114629495364,0.33346266250006196,5.112126569794368,2.7529363537877694,-8.05249469810964,-8.78690015194403e-07,13.878546467242401,0.0075870243668037666,1.6487018022327825e-05
0.05,0.010755096302688996,0.3640199423370086,1.353384046630378,2.891708320510683,-8.052490571773799,-1.3049956925887076e-06,13.876090761751682,0.006899335282090438,2.190831230449084e-05
0.06,0.014386839337022886,0.356904942660797,-2.3611161968406655,3.0304555535237014,-8.05248571177397,-1.7569991260396855e-06,13.87360490856709,0.007431840901136653,2.747669545182873e-05
0.07,0.0177527666653002,0.3152457313948251,-5.5492135733921035,3.169177796100093,-8.052480059815974,-2.0888235001307814e-06,13.871099921434153,0.009806005646081528,3.31906415505278e-05
0.08,0.020539889504124435,0.24499046913994244,-8.132692799076016,3.3078749640865466,-8.05247335805217,-1.999403217595643e-06,13.868595682038105,0.014710872448077561,3.94508718362932e-05
0.09,0.022498117714723483,0.1529068012289489,-9.962874671712298,3.446547163119965,-8.052465092754582,-9.965387126939291e-07,13.866108867775338,0.022184515122457022,4.7032871919427026e-05
0.1,0.023454661558246184,0.04756433429175043,-10.840797856133376,3.585194621617627,-8.052454497743504,1.5946890974767744e-06,13.863647727934413,0.03149265959307347,5.6987736600237316e-05
0.11,0.02333488999259719,-0.06014303992080827,-10.538129962506925,3.723817605083587,-8.052440630731368,6.5695302717528714e-06,13.86121261110707,0.04136078863869643,7.044165623283245e-05
0.12,0.02217978796902447,-0.1585580200524787,-9.095886362163693,3.8624163551674133,-8.05242250973963,1.4735636941645411e-05,13.858799517891775,0.05005934126878235,8.826775727251163e-05
0.13,0.020143212258623748,-0.23692085280155642,-6.703559167597899,4.000991067213214,-8.052399282559046,2.6785167769712377e-05,13.856403788691164,0.056254912372421376,0.00011088728978247658
0.14,0.017461691743137157,-0.2901000925573935,-4.285679226268654,4.139541897567864,-8.05237034754604,4.3208552021765555e-05,13.854022359152157,0.05998486192913033,0.00013821937654902463
